Mobility (m/s),Number of Antennas,SIFT Keypoints,Beamforming Gain (dB),Latency (ms),Throughput (Mbps),Beam Training Time (s),Environment_Outdoor
2.1281984625988644,76,379,17.80369131352401,2.6393255006305067,956.3230156871166,0.09243337276359027,True
1.37834030521796,512,158,24.271639583309977,7.349405937207712,155.05457964934936,0.0161513216821375,True
2.168411158756186,512,157,20.51394132903666,2.446370579214598,809.450328123284,0.09878986253915749,True
0.8926453539564617,64,435,15.022275170701766,3.797470909247452,927.0124879111196,0.1659486653428517,True
0.3292085960325105,512,163,22.304152896529818,9.373299921113766,370.7255449768907,0.1166896737668975,False
2.586043446817868,256,142,24.416774020324603,1.86929814245079,852.1233284734228,0.0159157902068082,True
2.594274415263271,512,342,23.643307531880673,1.6813072116745547,640.1738186706367,0.07854715499335019,True
2.1992138880890244,64,184,21.565575553672826,4.639279869830329,107.2762088770098,0.1757079033731862,True
0.7165918369930657,512,345,20.081866322595815,3.828646073877627,647.5119407020117,0.052514319543525194,True
2.694859969054227,64,197,19.422316219842095,4.456694477990248,657.3766115994371,0.1011011777621062,True
0.6958412883479262,512,443,18.56820864422196,2.662425186128949,331.2080254401069,0.1239437859370414,False
1.9296654085707932,128,421,21.871821588280703,3.507017634000592,588.1291340852796,0.16193880594772322,False
2.4767946303736164,64,331,21.08643737527926,3.197120196169215,872.8802527216421,0.11892901309855025,True
1.6140818236916776,94,214,16.563793534154446,2.8046136103892394,686.4670886712782,0.10680704706421082,True
1.5542362987164462,512,212,20.843960083579056,8.342384709366701,903.3407107547864,0.132684965501671,True
1.1837282267929392,128,357,15.181917272024032,4.844192779435521,349.3410366550802,0.101014509005743,True
1.2889704382168052,256,419,23.54951691083139,6.483733470608566,653.6139242952805,0.1582318292227733,True
1.3020580985216257,64,367,14.914824455254234,3.3631513429236133,459.8492134151846,0.0668986754600411,False
0.6146438224521377,256,496,18.806992023763016,9.878029534240628,442.5284754079904,0.027391672321733,True
0.5245158817812376,128,109,21.0315489083828,1.425920771227792,629.2946784177981,0.1127847761237487,True
0.8120851972962835,108,466,20.862072335546895,2.988675764265604,709.1178702060021,0.16966596990820812,True
2.0833931048042658,512,246,15.613777697899476,2.816893064154284,608.7126840111799,0.09702661033065865,False
1.6332522851223967,128,400,17.505121467333222,2.535577964071382,974.5622806094623,0.1601788957034177,True
2.0869620676689316,104,305,22.313088414990766,2.9958548176194966,825.2736935289971,0.14473524460605125,True
1.0733947959763253,128,108,12.967366432619844,8.426736413251211,307.49558416333014,0.0263100327479106,False
1.4424062596610352,128,368,16.11392701709589,4.390169717479899,791.1230229141571,0.11726178258442971,False
2.6226675740555274,64,308,22.667822969704822,3.5088021952176627,837.2171994049011,0.132147962848338,True
0.47748024341499506,512,407,16.237643198956135,2.4397097263049026,858.4383592442917,0.07616111751212022,True
2.4259614035250747,115,390,23.61791809280407,4.269199484281601,518.721031169129,0.13694162799174958,False
2.0580197861569647,256,330,18.337887709946568,3.0456425729713215,814.3436438896548,0.09378727461664466,True
0.8244181066444083,256,343,14.93161431238886,1.885912381404908,991.2390757560352,0.0988939200985486,False
2.4678429555410357,512,172,19.162901252752757,9.251259202672989,769.9031585395301,0.0163183753703955,True
1.9913690585267672,128,328,23.55426804698066,9.141447278015823,161.51285637072203,0.1343800849242481,True
1.985517569548136,256,245,11.587005391362098,6.331966798586135,930.887952284971,0.0714706836938463,True
2.941503412825308,66,199,19.554353649823614,4.500519868446686,642.3455575375657,0.08733975154514727,True
2.5221090840336,128,401,13.357271290846432,2.630750135222644,612.1602984178807,0.1247309993844415,False
0.1180306220055289,64,454,10.821805718853232,6.610513483243428,248.9867153407785,0.0467427053047767,False
1.6640107799613324,128,359,20.20537725755076,2.1308425966669544,991.6484406408737,0.16130149236255228,True
0.981099484689716,128,375,14.302236208105468,4.922635235622474,424.67297054968833,0.1453164283681087,False
1.3135280374986884,128,117,18.93852152055153,1.3091920286320233,645.9303288676576,0.1278726058194755,True
1.085559279615416,512,309,12.175491006248327,5.013525747885164,965.320713145909,0.103032400245613,True
1.3749019245859695,128,260,24.995614567327465,2.69758467138368,133.46266144713834,0.1588227594436502,False
2.1854720314848395,256,391,24.80045194120636,2.1886012969213677,663.3397331638363,0.0625767995330368,False
0.34125461423764225,512,132,19.31883691267257,4.216909989192356,967.1853879190326,0.054930149816930014,True
2.070014672461997,64,396,16.676599955769912,2.3279666214582995,972.3299173477128,0.0820667706077156,True
2.293117986665208,128,238,24.84010956759436,4.579560780604501,960.898570599566,0.0669486020969757,True
1.8535417206036413,64,396,11.21424553033534,2.022080868797839,941.0832834770828,0.0241355486306702,True
1.2824690637618454,512,486,20.038856388694725,2.338053073265639,910.6532291115852,0.0677411666247689,True
1.2044829475838648,128,455,10.042632304959586,8.891582786935821,658.8685866494731,0.1054877255899855,True
2.574531159471492,512,188,13.62940953511744,2.358243844421768,453.9076281755898,0.0897519252344591,False
1.394024565133758,64,449,17.806945447673044,3.997140386571373,924.7272697881194,0.16304255110142538,True
0.7804733728861535,64,221,15.976006999141363,4.321505434076236,552.6046701463772,0.1408126803491962,False
0.246515002429282,64,329,10.43254490382558,9.648137387160634,131.27507356064143,0.0734973751920013,False
0.1250187018071528,256,428,24.315953530502117,2.695314088603628,972.385482942403,0.0919367003242526,True
0.4408072045846708,227,200,21.069766418070426,2.460991827248664,927.7450349128558,0.11555594772743802,True
1.385149452233024,64,236,20.186928991868434,3.9482470790463164,801.7161377821338,0.16509031296185775,True
1.893922659275966,512,163,24.98974402284569,4.171923473739175,913.8995627792858,0.0407369377130936,False
1.6269946876143981,256,262,20.07799419918679,1.7110739608562986,644.6358141412743,0.06275293863721661,False
2.5560165204297887,512,330,20.393944063496065,2.427075876534792,974.5040097077982,0.0655289895029912,True
0.1260740255142158,256,224,22.857894303802084,3.742505254476808,425.3059762970875,0.0664290293164891,False
0.2871436665604852,64,286,17.412364053277066,4.205901855284823,633.6896399042589,0.171436041750822,False
2.0764840250823955,512,405,23.116218312947176,1.1956495425733662,177.066307655682,0.051185134921976,False
1.4942830477976008,110,210,16.105245351902763,2.4502591897959154,947.6698663384897,0.06208402169829928,True
0.6153266338901395,237,242,20.755961053031715,4.2692906751999775,579.0949694176965,0.1827856791570342,False
2.003759996410881,512,115,16.299080280223574,3.3676274245018707,671.3525403812956,0.0704765033083337,True
1.1539237220023915,512,413,17.563374870768367,3.4735099083842464,552.7240938119031,0.06403799115454638,True
0.4391219764867473,128,130,24.865847631086304,7.207314781281609,555.3690067180027,0.1467979538962176,False
1.7161459301079025,64,432,14.939579692968987,5.207894647243892,869.9600578478569,0.0430946192640563,False
1.156751898330509,182,297,18.827266151825288,3.314274958697302,976.204532021733,0.0703778343768452,True
1.9276955986055744,128,263,18.949868379956357,8.076896255224693,287.2445934025901,0.0230164377948949,False
0.918760862359835,512,436,10.791349222481362,9.861799324360296,971.5881483032229,0.0473901253824418,False
0.332161779978947,512,167,23.261129444652774,9.626910461416784,103.18296133290217,0.0810753419847586,False
0.3951863203636857,256,142,12.011794340646851,9.411867574364983,346.3305665397363,0.1075448617496179,True
0.6361345197246799,256,291,15.61973828522243,7.512484939821562,835.090815816625,0.1978483531977009,False
2.191951530717738,256,356,11.425603609774292,4.212098984572794,307.0773175780017,0.1227865111481829,False
0.0351198321927122,512,253,10.95413494264751,6.199621931447578,125.63542949434436,0.0515003944459813,True
2.126234093228929,128,349,13.660960164508769,4.067947139431213,847.932681945417,0.0784250206770361,False
0.7123004051244188,512,368,19.88992191976002,3.2704218064076134,614.694329439499,0.1186508539594007,False
1.4280543881062997,128,388,20.956243975296037,5.709326616447916,593.0304262523223,0.1357704214311797,True
1.7351607510192273,256,337,10.669918245683482,5.783373345740544,369.9765173390792,0.1918902017452049,False
1.6200357438135318,64,357,19.6536433410973,7.614846744669059,678.7116821662895,0.0561483849587099,True
2.604813841539776,64,282,19.59662802355633,9.105994756977656,429.1943670667197,0.1559340573040178,True
1.1815932169624754,64,418,15.081248563217608,9.168547476027046,999.6720628828996,0.1077209771542731,False
1.831001349932755,128,426,13.5485188781665,3.690529552718023,461.5215117054529,0.127027081346467,False
2.307189940555644,128,232,20.94407946431035,4.5720781466127525,933.3207191083852,0.0858584131581078,True
2.107901319256549,128,444,14.932027068676804,2.419332591335427,953.1436117416864,0.0287493743219367,False
2.3459112157185715,73,469,22.185744638172984,4.327954493070851,930.0116784258072,0.15471990030173843,True
1.1032780526318688,512,364,17.074128561116385,4.891203929320882,795.469730091771,0.1389685219050009,True
2.2104623784554187,512,443,24.150467138916678,3.9481013392054924,576.55541025055,0.06522053218812461,False
2.5368130889697205,64,114,24.98348930569258,7.494836898265623,898.2883625709878,0.0343304763144072,False
2.4046113356489687,64,391,12.297022009066058,2.602182918630433,686.0730773357747,0.0160399384154761,True
2.0739728552132934,128,287,22.795880639542723,3.6370402827378028,881.1314191168858,0.11115628773206013,True
1.3234548040182605,189,259,21.18237919983661,3.1181961802366,921.9489069099694,0.13492226860451093,True
0.480214904863719,512,272,13.46101414909178,5.328822214416952,660.3029229894798,0.1934260222250712,True
2.017806354675379,512,479,22.230319357833423,2.7724013869678323,389.21599017074914,0.0915708081422935,False
1.2107190888891466,512,456,22.84706471107351,4.141282858231657,648.4972605268581,0.07591402600647222,True
1.5947933408436028,512,201,15.73258152068339,3.3117114937565186,631.111400885218,0.10526915581558532,True
2.3658959186534663,512,446,21.11310814151417,2.7651965899945834,908.3627140239348,0.11308182689110688,False
2.795261158298449,512,197,23.543149705944938,9.747320956321015,426.0055275447942,0.1441632329134528,False
1.367533257345172,512,372,23.884786805845355,4.406551625290315,761.0761196258433,0.09130569366014675,True
0.3645041289027542,256,326,17.49323051929563,6.905000354303504,260.63566691237634,0.0715653115704311,True
0.3447989911787005,64,234,13.854876029664212,8.076636033366501,385.1969969550437,0.0658290215681725,True
1.127664855437308,64,137,17.993146520451212,1.4060429074131355,768.9692550762811,0.0938367165219237,True
0.22628407508968065,256,442,21.55940526873281,2.1003989771836573,912.9290647535686,0.06763349116046341,True
2.0312019966468133,256,360,21.42228369945741,1.8223162436315388,806.0281028914711,0.027509635964524826,True
2.1360420609923425,128,119,21.3833327521067,5.034052130734801,387.3310347231072,0.1615094026783172,True
1.906943439589635,67,425,18.601886612107982,3.6083095285076703,828.7140380820742,0.1750827501231659,True
0.9098254427027866,64,356,15.67310175809617,3.198103303276707,114.1051364998532,0.0157306605862994,True
0.131217216926842,512,176,12.555508761722969,4.82495716377877,474.4458146230924,0.1353645308547313,True
1.3185350658987305,128,305,17.831897401482653,9.23011885792847,519.6726909837078,0.1760946243258511,True
1.7281734669418574,254,266,18.83313738506091,1.8269807539824945,670.3362625360951,0.053195268732297143,True
1.5379642594351588,128,388,24.01379948644541,5.529375108107329,948.910855012272,0.120538316075887,True
2.9863125485739297,512,245,10.988410273178795,3.7898212279192296,517.450908655047,0.0317909703840441,False
2.294649784626385,512,321,11.05552161859044,5.136395946744012,749.8190290240261,0.1183870039046935,False
0.1993315330673246,64,299,12.575512548254634,4.707945905429553,726.2220833432021,0.1738368512250835,True
1.9702099936238768,64,427,18.735932626127543,3.638403480279716,829.9954361801434,0.1781726709724527,True
0.517868052325032,256,410,17.77306670206233,3.5411901687021246,752.9315793408371,0.11561341625161634,False
1.174577094533488,256,437,21.421882501542377,5.035302418884188,109.32735011245936,0.0588310722601126,True
0.9755701926740846,128,424,11.902658903388955,1.0533165890860214,890.6654881576142,0.0185377359660179,False
1.537091332637372,256,427,14.409420646154476,2.4098264052727014,375.00675491928695,0.0281958983779291,True
1.597262046825651,128,486,20.67523089032629,5.1612560573296,117.18789004288398,0.1318775619431217,True
2.937314814045464,512,437,20.818868619007368,6.344863909010753,300.6770392089839,0.113748753938042,True
1.421673433531848,512,439,22.78278408341637,3.413293556609671,925.030486680036,0.17392920213308435,True
0.8766546913856933,128,248,13.952607302812853,3.484774796403361,819.9925052999813,0.1757585035324733,True
1.341607621514507,512,382,24.03723436166719,4.830070291465164,749.5195521053473,0.0943244207862153,True
2.073848193048812,512,127,16.250726235820437,3.2745440048026833,665.3658793452818,0.07060566580850602,True
0.4767245030080607,64,283,17.19123697940653,8.120774458762284,204.76028604733827,0.0692198188007326,False
1.4440324549059709,64,313,21.60701122853551,3.6334800463568095,635.9311059991057,0.1068510655080979,True
0.8307134621334268,512,482,12.489808324058146,2.2739689852939544,635.0950910305403,0.1458503740905607,True
2.1655415579343678,114,355,23.340551696674634,4.075254602934804,502.6922062697512,0.1364702464972103,False
1.8196115631856555,256,305,20.407125266875305,2.741720972885205,551.522683279203,0.09596751062630167,True
1.557245355408654,64,461,13.58834820498787,6.999520479348565,798.931806384989,0.193720764543431,True
1.3844323938742025,64,315,13.455142481535267,1.9186743228948813,761.0215472877906,0.1567816112640599,True
0.9118392037221714,512,110,24.117033772756702,2.523986716662474,818.9859800656224,0.0278531211279727,True
1.692216345906641,256,403,16.667750193729432,1.6573021427933379,636.8394585443949,0.10168432469397645,True
1.1215517685556875,256,162,19.80358815692348,3.6650659631688023,643.8346664403142,0.07733869687905826,True
1.9762587385889505,128,373,20.81856265674769,1.8642328086137043,886.6401081217929,0.1144730259457998,True
2.338980004609933,86,208,16.15235441901182,2.4409061567535915,764.3833864776295,0.1311707178742986,True
2.511535904871811,64,209,17.470484781061632,1.3818825471728011,790.3940539286355,0.11608371576878102,True
2.6585873413952235,128,203,18.7247699900951,5.513026778575055,367.04017767581627,0.0984675520192128,True
0.5873339570506383,512,161,18.350984616388267,7.326527937552159,834.9584536829228,0.0458127294883413,False
0.7039262455663606,128,237,23.56571701998285,3.3954254744605885,954.2534545968672,0.0803110268487704,False
2.6607747006278086,256,416,11.89292636539355,3.864294975514788,142.8537048134965,0.1587044521005601,True
2.127138785167298,64,279,11.77543341776947,1.5516891500430123,740.7576892589954,0.1877013308905674,False
0.9701146863465624,64,143,20.037754782987143,2.7613697647490905,490.2454300685816,0.1727486614482737,False
2.411650670291902,512,189,18.064445246228956,2.672243722378405,920.8268704407842,0.11089970591442498,True
0.7758625046641163,256,286,14.160201425869438,6.885382240154082,894.6779498478074,0.1742384683027164,False
2.0026496978744115,512,453,10.23171141599617,2.3844333205666985,322.85699847901515,0.0393671612634777,False
2.9268306025797446,64,359,20.30299740602365,6.780876858781698,163.21357528253296,0.1401127021727126,True
1.3218469986227555,512,329,21.398621003749103,4.8782981300258035,704.3502690664999,0.08248808401084978,True
2.3831742283194974,512,157,17.64022837510414,2.6505712018067693,902.8203205827491,0.13370927089850076,True
1.4492810603397386,74,436,19.89241687759479,3.050742376915561,566.5552346163773,0.11722517001524325,True
1.38161849182242,64,302,22.08557188721805,5.814136777443799,302.9116480638928,0.0102599170290719,False
1.797235508265853,512,112,18.524787934428527,3.6620712121237755,627.4666588269325,0.10487343449118768,True
1.7263989145233736,512,183,21.767754051874874,1.990093438251972,798.2197047853501,0.026328183723639795,True
1.1259780023975374,104,179,21.243041298666718,3.758056320221391,710.9588232456533,0.10666121757457044,True
2.17681717900639,256,296,17.040121067386494,3.706991642555646,787.168268924469,0.11011829057127873,False
0.2045169281564807,512,159,16.06967542660149,6.032672919818635,590.3079886271845,0.0302372110360422,True
1.0548794113478228,99,155,15.830664625824685,3.6271508094582954,520.5775582171301,0.10554396972435309,True
1.9373042306739647,512,178,15.848567114691466,1.5482845030916674,680.1135066841981,0.19096656544551566,True
0.5092737152626222,512,193,10.503188071182366,6.647555387815896,144.82708982507967,0.197048800887597,True
0.0046953155744187,64,292,24.205604172165387,9.264323511471757,724.957594731922,0.1701120394023247,False
2.323960593543545,256,277,14.965243892423423,6.615000488466734,255.19697136390764,0.0549300062995982,False
1.7092082313518024,128,162,18.711795431123583,1.5326113031674677,718.7367740032984,0.138748005160515,True
0.5595834632504131,77,133,18.589351342148774,4.226226705577617,906.3249030656434,0.08520918198630444,True
1.7996945897408783,512,227,15.6004294439003,1.4627933055641826,618.2276828188247,0.13276940217148453,False
2.4722929950351915,512,419,21.954766659009227,3.2522216127849157,871.5144314137322,0.14610602942710263,False
0.639324761117076,64,283,18.316772346920864,2.733635776569595,685.171601254154,0.05414722880671924,True
1.7834290055585191,256,112,14.128541588966836,2.5718505890983128,721.6012138948499,0.0943722533699009,True
1.598873359654006,64,381,24.579262678897084,8.552731085843845,710.6782696570583,0.0704410410575802,True
1.4196292258404697,512,270,19.793485800234983,3.1782584124003095,734.3404257726577,0.06581592821714898,True
0.4267481060615885,256,256,10.892202446625843,1.3734937394714033,540.3611417533862,0.0579930676926353,False
2.676907494418957,128,267,22.23782883618536,4.545887569417497,651.5205149225177,0.1618651011218007,False
0.6857514446479909,256,266,22.223813279666793,2.741217117175029,775.6671811127987,0.1140069329591697,True
1.9566727786364173,128,268,11.588735344431605,1.1278194055368824,419.9138666957248,0.1699721063394862,False
2.9845989515093017,256,306,21.177172147417306,8.853166173678801,130.5741891996558,0.1069263229629763,False
0.9511833812457703,116,401,16.576869948315,3.153683896678876,809.3561144576972,0.1284036955061893,True
1.7472679746217394,256,193,16.041642015224998,6.363531557133529,204.7625660491713,0.0959147102187219,True
2.8542100266199717,256,387,16.140836967751277,5.088050414261823,470.1296691192961,0.1290253799633411,True
2.3825919938312525,512,302,11.665523845357892,1.5010553345857802,602.5529046958063,0.0228350477657315,False
0.9140374172941224,256,441,17.242151399925554,4.36167697808567,720.8998590145632,0.091528578862262,False
2.4353093642704127,512,126,18.267120042921007,2.532422234157348,175.86296959367212,0.0497261200101587,False
0.2369074865724858,128,277,22.68562872575091,5.058166043700588,209.5897398396089,0.0993038398188123,True
1.266869480358785,256,181,17.086700105192044,1.7890485987060734,741.2504296398881,0.14709894589038236,True
1.8770443653087545,256,157,21.84368912568278,2.1252542275019275,848.6136730717817,0.06884374561112575,True
0.0229920979476759,64,122,17.315783024730543,4.2246051726149405,902.1363840238585,0.0832679135033574,False
0.6988747035869262,512,407,16.86919734025973,4.034704216880482,573.5305875962069,0.06338986854912516,True
1.3777955915196416,64,397,21.084187698680918,7.058838214142285,427.8616792062211,0.0780768885687206,False
1.9758893255210337,111,285,17.579551266244575,2.6619400417238266,714.1457703243419,0.06697797369084581,True
2.754229656597452,128,158,12.22776136385676,2.968662907936838,256.69832277991145,0.1978791502282177,False
2.784250920978149,128,285,21.718854306742784,1.566742678603304,112.8054013562494,0.1579602498157812,False
1.8581950619250887,512,449,21.02448240446512,2.9313809360584395,601.5959484103428,0.10443215041690138,True
1.297493634990396,64,498,20.09282556714537,9.34753196166918,316.60547486075814,0.186252114046633,False
1.4354846001165185,512,235,15.511907774358964,3.2899300199068504,615.4358802253473,0.11882227458952767,True
1.266102780382917,128,109,13.31618310540163,5.6357593855460655,895.7324916871497,0.1245600498312148,True
2.72158509211749,128,118,18.311930743156843,1.8554181279551705,997.793399513117,0.0690919643129594,False
1.8819149324983915,94,328,19.011434152099216,3.0626628741660418,815.3729029545188,0.09993879430101626,False
1.6933378718916923,256,266,19.1202435855639,1.9274984905471542,673.916622622887,0.05645064574366563,False
0.4189537642689387,512,202,24.846048965684066,7.606661779052902,171.2163605272153,0.198941890483125,False
2.909463135235634,512,246,23.463432901797404,9.22159870148117,770.1011713941214,0.0441416879837475,False
0.9054684956680449,512,422,17.662593770674217,3.6351456635276596,593.0451472396202,0.08689590540437649,True
0.3434629141977153,512,478,18.30235405298236,5.5706512882373325,897.9279409543092,0.0198871891619664,False
0.2942477423527337,256,159,20.731543049148108,5.630742429240164,969.3943681674936,0.0894043601179732,False
1.0661537060572184,64,499,17.013834227481503,9.341260381990365,207.90404843038607,0.1798509295049839,False
1.7201519938681715,116,212,19.540502286437185,4.825931836283244,680.4537621044497,0.052540603691124954,True
0.502857648864953,64,499,14.900335337976228,5.554747861664598,385.0724649316915,0.0130197446966006,True
2.249147432927609,128,240,22.142164375507434,4.452719517932209,638.9875093087485,0.1521995006111658,False
2.6181907514538056,64,331,20.0841824421112,5.2062155949845055,142.65872013804758,0.0744067869742524,True
0.4054988674644683,64,486,22.31617542997361,4.6207858041231935,882.7211811335909,0.1818315983955886,True
0.7728216610011656,128,472,15.372171717937082,8.12525589281572,210.43939953716304,0.117889361804468,False
2.6230759869571183,128,267,21.785654760964682,4.355217248996626,655.6780452525276,0.15134662994407527,True
0.8863343324322608,128,224,11.617798968434638,7.472602216467816,677.4375964103784,0.0530243147997395,True
1.1679389580902089,64,145,17.392932526176075,2.0999640275905804,733.8317321770587,0.12223430776396894,True
0.3944673596939448,128,148,22.51167374899488,6.063768975232895,615.6942797022336,0.0283495503340761,True
0.194560783448905,128,353,10.737289430870655,2.138322310221785,703.863010939197,0.1548341870940276,False
1.0427145727169462,512,213,18.44883765738525,9.67945076905634,318.52134984364767,0.0627659714557088,False
2.414966999042309,512,225,20.264929756829,3.132822865500862,305.35994541625405,0.1771820323284805,True
0.8445635952447899,256,224,17.948429448309117,9.810366823152911,327.1982167251708,0.1963060087727657,False
1.3111654879449741,512,470,17.689582520203018,1.665304880248185,944.686664396851,0.043665911643205366,False
0.9037957822800012,128,373,12.649645448057043,6.437040624828546,417.55970653615,0.0467419358770204,True
1.922916232035996,128,212,23.699495674000502,7.118298024411972,720.0602111540528,0.1691703643083751,True
2.5143458689443308,64,286,24.42073705215573,4.46545611283255,354.9802018364636,0.0732030507134877,False
